Order Month,Profit Margin,Actual Sales,Predicted Sales
6,0.3124999999999999,2.688,226.72630164860857
6,0.44,6.6,228.82701999180387
8,0.46,28.4,231.4318808167747
8,0.16,212.94,226.48901412690344
6,0.125,1001.584,223.637009967439
6,-0.3142857142857143,569.058,216.3992408858418
6,-0.725,14.224,209.63222101280374
10,0.0875,105.584,227.56982438916398
10,-0.2125,68.72,222.6269576992927
7,0.19,1367.84,225.84563260640084
11,0.11,301.96,229.07820758039404
7,-0.0999999999999999,170.352,221.06752813952528
11,0.3899999999999999,3.9,233.6915498242739
11,0.4499999999999999,12.84,234.68012316224815
11,0.45,15.84,234.68012316224815
11,0.1999999999999999,563.94,230.5610675873554
11,0.19,62.94,230.3963053643597
11,0.3,535.41,232.20868981731252
5,0.2,3504.9,223.73505845041714
5,0.48,144.12,228.34840069429697
5,0.48,314.55,228.34840069429697
3,0.2625,3.408,222.4894859651609
10,-1.7,2.072,198.11857702868096
10,-0.2794117647058823,328.3992,221.524504589542
11,0.375,53.248,233.44440648978033
12,0.3375,4.992,233.96421634303613
4,0.42,37.68,226.22215916683302
4,0.075,258.576,220.53786247348106
4,0.39,75.84,225.72787249784588
9,0.48,45.36,232.89907345225583
9,0.5,45.78,233.22859789824724
9,0.25,40.29,229.10954232335453
9,0.4599999999999999,38.71,232.56954900626442
10,-0.1874999999999999,1801.632,223.03886325678198
11,-0.2166666666666666,748.752,223.6959749625342
9,0.08,199.96,226.3085845324275
9,0.26,1516.2,229.27430454635024
11,-0.1625,167.952,224.58843700376096
11,0.0999999999999999,45.04,228.91344535739833
5,0.5,23.16,228.6779251402884
11,0.1099999999999999,397.6,229.07820758039404
11,0.4700000000000001,85.96,235.00964760823956
11,0.33,13.12,232.70297648629963
11,0.49,45.66,235.33917205423097
5,0.49,158.13,228.5131629172927
5,0.1,43.6,222.08743622046003
3,-0.2,3930.072,214.86923315160934
3,0.3375,2.304,223.7252026376287
3,0.075,431.976,219.40019428399134
3,0.1375,41.72,220.42995817771452
8,0.2699999999999999,104.23,228.30139857985623
8,0.2699999999999999,70.26,228.30139857985623
9,0.33,9.26,230.4276401073202
9,0.04,105.98,225.64953564044464
9,0.47,1.24,232.73431122926013
9,0.48,20.7,232.89907345225583
9,0.49,28.9,233.06383567525154
9,0.47,27.18,232.73431122926013
1,0.26,465.18,220.17295903043254
5,0.27,36.63,224.8883940113871
9,0.27,51.45,229.43906676934594
9,0.4599999999999999,7.83,232.56954900626442
9,0.38,35.4,231.25145122229875
9,0.45,29.9,232.40478678326872
9,0.47,17.48,232.73431122926013
4,0.46,79.14,226.88120805881584
6,0.5,8.4,229.81559332977812
9,0.27,498.26,229.43906676934594
6,0.27,212.94,226.02606220087682
5,0.28,706.86,225.0531562343828
5,0.02,114.95,220.76933843649437
5,0.48,43.19,228.34840069429697
9,0.48,166.44,232.89907345225583
6,0.35,36.56,227.3441599848425
6,0.325,186.144,226.9322544273532
6,-0.125,353.568,219.5179543925463
11,0.49,81.98,235.33917205423097
3,0.35,14.624,223.93115541637334
3,0.0124999999999999,697.16,218.37043039026815
3,0.41,30.93,224.9197287543476
3,0.3375,27.496,223.7252026376287
10,0.24,605.34,230.08244828984854
8,0.0125,210.008,224.05877133771673
11,0.29,54.96,232.0439275943168
9,0.31,164.22,230.0981156613288
9,0.0999999999999999,362.94,226.6381089784189
9,0.44,59.98,232.240024560273
9,0.02,332.94,225.32001119445323
9,0.3249999999999999,39.872,230.34525899582235
9,0.27,13.68,229.43906676934594
8,-1.7,3.318,195.84324064970153
7,0.4599999999999999,10.44,230.294212627285
8,0.1125,136.464,225.7063935676738
8,0.0999999999999999,333.576,225.50044078892918
8,0.3749999999999999,12.544,230.0314019213112
5,-2.55,20.768,178.42544712659713
11,0.25,43.5,231.38487870233396
4,0.325,12.576,224.65691804837377
12,0.08,249.95,229.7215891008966
12,0.47,49.12,236.14731579772928
10,0.29,182.91,230.9062594048271
3,0.3125,107.648,223.31329708013942
3,-0.0714285714285714,99.372,216.98760459012558
3,-0.1625,33.568,215.48709148784326
8,0.4499999999999999,10.56,231.267118593779
1,0.48,38.88,223.79772793633813
10,0.47,35.2,233.87197941874985
10,0.35,45.528,231.89483274280133
9,0.075,196.776,226.2262034209296
9,-1.65,2.92,197.8047199541698
9,-0.1142857142857143,200.795,223.10748991422514
9,-0.0625,46.688,223.96072285473863
9,0.1625,21.864,227.66787287214208
9,0.49,11.76,233.06383567525154
9,0.49,167.94,233.06383567525154
9,0.26,3.89,229.27430454635024
11,0.46,52.44,234.84488538524386
9,0.36,32.36,230.92192677630732
9,0.2799999999999999,406.6,229.60382899234165
1,0.29,27.92,220.66724569941965
1,-0.0375,399.672,215.27128289631017
11,-0.7,3.744,215.73246751774158
11,0.25,715.2,231.38487870233396
12,0.4399999999999999,159.8,235.65302912874216
12,0.19,44.75,231.53397355384942
9,-0.0285714285714285,340.116,224.51973753990262
12,0.46,105.52,235.98255357473357
9,0.1399999999999999,13.48,227.29715787040172
10,0.26,85.52,230.41197273583995
9,0.48,6.16,232.89907345225583
9,0.47,36.84,232.73431122926013
3,0.0,15.84,218.16447761152352
3,0.5,44.4,226.40258876130898
5,0.35,21.24,226.20649179535278
5,-0.7666666666666667,9.552,207.80804356083192
5,-1.7,89.991,192.4302360812324
4,0.49,163.96,227.375494727803
9,0.35,17.904,230.7571645533116
9,-0.0142857142857142,966.7,224.75511214418222
9,0.3375,182.112,230.55121177456698
6,0.0749999999999999,4.464,222.8131988524605
12,-0.3,51.588,223.46062462705967
8,0.46,50.4,231.4318808167747
3,0.3625,89.568,224.13710819511797
7,0.2699999999999999,14.89,227.1637303903665
7,0.25,543.92,226.8342059443751
9,0.47,4.08,232.73431122926013
9,0.4600000000000001,18.9,232.56954900626442
5,0.1699999999999999,2275.5,223.24077178143
5,0.33,1979.7,225.87696734936134
5,0.48,62.1,228.34840069429697
11,-0.0285714285714285,37.296,226.79507391888205
9,-0.875,8.544,210.57379223633725
2,0.42,68.95,223.9468227878536
2,0.27,296.37,221.47538944291796
2,0.05,39.98,217.85062053701236
11,-0.2428571428571428,191.058,223.2644548546883
11,0.3,13.04,232.20868981731252
11,-1.5,1525.188,202.55148967808486
8,0.3625,9.216,229.82544914256655
8,0.125,28.048,225.91234634641845
4,0.33,64.96,224.73929915987162
4,0.49,30.56,227.375494727803
5,0.0625,187.056,221.46957788422614
10,0.1125,11.808,227.98172994665325
10,0.1624999999999999,9.656,228.8055410616318
10,0.35,20.736,231.89483274280133
10,-0.8,27.36,212.9471770982948
10,-0.4333333333333333,2314.116,218.98845860813745
10,-0.7666666666666667,34.236,213.49638450828047
10,0.3,19.76,231.0710216278228
9,0.5,15.96,233.22859789824724
12,0.37,16.9,234.49969356777217
12,0.36,25.08,234.33493134477646
1,0.3,6.68,220.83200792241536
1,0.48,19.44,223.79772793633813
3,0.075,31.92,219.40019428399134
12,0.35,33.568,234.17016912178076
9,0.39,63.94,231.41621344529446
9,0.3375,60.6,230.55121177456698
9,0.29,22.72,229.76859121533738
8,0.38,10.68,230.11378303280904
8,0.49,17.34,231.92616748576182
8,0.46,3.38,231.4318808167747
5,0.325,26.976,225.79458623786348
10,0.3625,307.776,232.10078552154596
11,0.02,244.55,227.59534757343266
11,0.47,12.24,235.00964760823956
11,0.43,13.98,234.35059871625674
11,0.06,899.95,228.25439646541548
11,0.3375,1.632,232.8265481535464
11,0.0625,267.96,228.2955870211644
10,0.0699999999999999,31.95,227.28149049892147
3,0.29,725.84,222.94258207839908
3,0.3625,10.896,224.13710819511797
3,0.3374999999999999,8.544,223.7252026376287
1,0.4799999999999999,32.34,223.79772793633813
1,0.5,39.9,224.12725238232954
12,0.3375,143.856,233.96421634303613
9,0.3625,41.92,230.96311733205627
9,0.1125,329.584,226.84406175716353
9,0.47,87.28,232.73431122926013
5,0.075,279.456,221.67553066297077
5,0.48,8.0,228.34840069429697
9,0.35,27.24,230.7571645533116
8,0.0999999999999999,16.36,225.50044078892918
8,0.04,15.78,224.51186745095492
8,0.28,45.98,228.46616080285196
4,-0.1625,198.272,216.62475967733295
6,0.075,720.76,222.8131988524605
12,0.34,70.56,234.00540689878505
12,0.28,81.96,233.0168335608108
1,0.0999999999999999,64.864,217.53676346250117
11,0.0875,151.192,228.7074925786537
6,0.0875,88.776,223.01915163120512
6,0.47,11.56,229.32130666079098
6,0.25,15.58,225.69653775488538
9,0.3374999999999999,85.056,230.55121177456698
4,0.26,273.96,223.58596359890169
4,0.26,306.9,223.58596359890169
10,0.35,15.552,231.89483274280133
10,-0.2,347.361,222.83291047803732
10,0.35,10.368,231.89483274280133
5,0.1,98.16,222.08743622046003
5,0.25,31.44,224.55886956539567
12,0.3375,348.488,233.96421634303613
12,-0.175,172.736,225.52015241450604
8,0.49,15.54,231.92616748576182
8,0.3375,105.552,229.41354358507726
9,0.3499999999999999,25.92,230.7571645533116
9,0.3375,15.808,230.55121177456698
9,0.3625,10.368,230.96311733205627
6,0.1166666666666666,358.2,223.4997081149426
6,0.1333333333333333,545.916,223.77431181993546
3,0.46,40.41,225.74353986932613
2,0.0625,167.976,218.056573315757
2,0.43,109.53,224.1115850108493
2,0.49,9.82,225.10015834882356
11,0.3625,26.352,233.23845371103567
11,0.48,22.5,235.17440983123527
11,0.4599999999999999,9.96,234.84488538524386
11,0.48,213.08,235.17440983123527
11,0.2299999999999999,1025.88,231.05535425634253
11,0.45,21.98,234.68012316224815
9,0.37,63.2,231.08668899930305
11,0.29,39.0,232.0439275943168
9,-0.7,2.907,213.45713113876218
4,0.0117647058823529,556.665,219.49598371041995
9,0.21,71.98,228.45049343137168
9,0.3299999999999999,79.98,230.4276401073202
8,0.3125,24.672,229.001638027588
8,0.35,3.744,229.6194963638219
2,0.125,445.96,219.08633720948018
2,0.42,36.24,223.9468227878536
2,0.47,10.65,224.77063390283215
12,0.4599999999999999,87.92,235.98255357473357
12,0.375,22.424,234.58207467927005
12,0.375,90.48,234.58207467927005
12,0.26,42.76,232.68730911481939
9,0.35,10.08,230.7571645533116
9,0.08,101.34,226.3085845324275
9,0.2799999999999999,224.75,229.60382899234165
9,-2.7,73.176,180.50468653962034
9,0.35,20.736,230.7571645533116
9,-0.2249999999999999,39.984,221.28333673105834
10,0.5,15.36,234.36626608773696
10,0.35,36.288,231.89483274280133
10,0.1,150.384,227.77577716790861
3,-0.2166666666666666,280.782,214.5946294466165
3,0.0375,31.984,218.78233594775742
12,0.35,11.232,234.17016912178076
11,0.45,26.4,234.68012316224815
1,0.29,3.52,220.66724569941965
12,0.4,1649.95,234.9939802367593
12,0.4599999999999999,111.9,235.98255357473357
6,0.0588235294117647,599.165,222.54667172702625
9,0.26,46.53,229.27430454635024
9,0.0625,31.984,226.02025064218498
10,0.0999999999999999,161.568,227.77577716790861
10,0.3374999999999999,4.064,231.6888799640567
10,-0.8,6.216,212.9471770982948
4,0.075,8.896,220.53786247348106
10,0.28,1640.7,230.74149718183136
10,0.36,270.0,232.05959496579703
7,0.275,19.52,227.2461115018644
7,-0.7,9.81,211.18179475978275
7,0.075,213.216,223.9508670419502
4,0.3125,588.784,224.45096526962914
11,0.075,2.064,228.50153979990904
9,0.3749999999999999,6.368,231.1690701108009
4,0.37,99.6,225.39834805185447
4,0.3374999999999999,62.296,224.8628708271184
4,0.26,10.71,223.58596359890169
7,0.3375,20.936,228.27587539558755
8,0.25,33.0,227.97187413386482
8,0.35,249.95,229.6194963638219
9,0.02,357.93,225.32001119445323
9,0.19,57.4,228.12096898538027
9,0.45,331.96,232.40478678326872
9,0.32,40.56,230.2628778843245
7,0.29,86.2,227.49325483635795
5,0.3625,38.016,226.4124445740974
4,0.0875,8.384,220.7438152522257
4,0.1125,6.848,221.15572080971495
12,0.4899999999999999,19.6,236.4768402437207
12,0.3,68.46,233.34635800680223
9,0.325,13.344,230.34525899582235
9,0.0625,1478.272,226.02025064218498
3,-0.2375,16.272,214.2513748153754
9,0.48,9.24,232.89907345225583
1,-0.7333333333333333,32.34,203.80657821285877
1,0.35,56.064,221.6558190373939
1,0.3374999999999999,108.72,221.44986625864928
1,-1.7666666666666666,181.47,186.78114850330215
2,0.375,16.176,223.2053927843729
6,0.1124999999999999,122.352,223.43105718869438
9,0.125,585.552,227.05001453590816
9,0.48,19.44,232.89907345225583
5,0.075,123.92,221.67553066297077
12,0.3,13.36,233.34635800680223
12,-0.225,78.256,224.6963412995275
12,-1.7999999999999998,102.018,198.7462911777033
12,0.05,750.68,229.2273024319095
6,0.5,44.4,229.81559332977812
6,0.2699999999999999,84.55,226.0260622008768
6,0.4899999999999999,17.94,229.65083110678242
11,0.4899999999999999,128.4,235.33917205423097
3,-0.7000000000000001,1.869,206.63112200182388
10,0.1125,103.192,227.98172994665325
10,0.18,36.0,229.09387495187428
10,0.48,239.96,234.03674164174555
10,0.01,40.68,226.29291716094724
1,-0.1624999999999999,419.136,213.21175510886383
12,0.325,23.472,233.7582635642915
10,-1.7499999999999998,3.592,197.29476591370243
4,-0.2375,23.976,215.38904300486513
4,0.325,6.264,224.65691804837377
4,0.0875,20.808,220.7438152522257
4,-0.0875,218.352,217.86047634980076
1,0.1,18.16,217.53676346250117
11,0.02,7.36,227.59534757343266
11,0.48,41.4,235.17440983123527
11,-0.0117647058823529,411.332,227.0719852180345
9,-0.7999999999999999,7.656,211.80950890880507
6,0.3,63.92,226.52034886986394
7,0.29,6.56,227.49325483635795
7,0.4599999999999999,7.83,230.294212627285
7,0.21,41.9,226.17515705239228
7,0.1333333333333333,664.146,224.91198000942515
7,0.4899999999999999,8.96,230.7884992962721
11,0.2,3.312,230.5610675873554
11,0.0625,20.136,228.2955870211644
11,0.325,8.856,232.62059537480178
11,-0.2166666666666666,859.2,223.6959749625342
10,0.45,61.96,233.54245497275843
4,0.4799999999999999,17.92,227.21073250480728
10,0.43,145.9,233.21293052676702
5,0.3374999999999999,56.704,226.00053901660812
5,0.3125,11.12,225.58863345911885
2,0.3374999999999999,32.896,222.587534448139
2,0.3374999999999999,22.776,222.587534448139
5,0.01,239.97,220.60457621349866
5,0.28,160.32,225.0531562343828
5,0.03,128.85,220.93410065949007
11,0.4,1319.96,233.8563120472696
12,-0.0428571428571428,239.96,227.6973675040922
12,0.125,54.768,230.4630191043773
12,0.2375,13.392,232.31659411307905
12,0.3624999999999999,23.92,234.3761219005254
12,-0.1125,255.968,226.54991630822923
6,0.325,21.552,226.9322544273532
6,0.27,58.24,226.02606220087682
12,0.46,80.28,235.98255357473357
4,0.41,9.78,226.05739694383732
4,0.36,1.81,225.23358582885876
5,0.4800000000000001,37.94,228.348400694297
3,0.35,79.96,223.93115541637334
8,0.35,115.296,229.6194963638219
12,0.3,2479.96,233.34635800680223
6,0.42,179.94,228.49749554581246
6,0.1899999999999999,26.85,224.70796441691112
6,0.4,323.37,228.16797109982102
6,0.47,59.94,229.32130666079098
6,0.48,64.14,229.4860688837867
6,0.48,11.67,229.4860688837867
6,0.4799999999999999,12.96,229.4860688837867
4,0.4599999999999999,17.43,226.88120805881584
5,-0.3,181.986,215.49694730063166
5,-1.6499999999999997,1.592,193.25404719621093
5,0.1125,22.344,222.29338899920467
12,-0.48,455.97,220.4949046131369
12,-0.7333333333333334,10.44,216.32092829724562
12,-0.7999999999999999,5.214,215.22251347727422
9,0.26,67.4,229.27430454635024
9,0.42,25.16,231.91050011428158
9,0.375,126.56,231.1690701108009
11,0.27,43.68,231.71440314832537
11,0.25,139.93,231.38487870233396
11,0.125,2.672,229.3253509148876
11,-0.1875,16.656,224.1765314462717
11,0.2625,79.512,231.5908314810786
11,0.35,36.288,233.03250093229104
11,-0.1911764705882352,67.9932,224.1159570995821
10,0.34,10.16,231.73007051980562
12,0.32,6.16,233.67588245279364
12,0.28,56.3,233.0168335608108
12,0.4799999999999999,6.48,236.31207802072498
12,0.18,1325.85,231.36921133085372
12,0.46,14.94,235.98255357473357
3,0.5,34.54,226.40258876130898
3,0.4800000000000001,2999.95,226.07306431531757
3,0.48,64.12,226.07306431531757
3,0.1125,19.456,220.01805262022523
3,0.0428571428571428,209.986,218.87060142436226
3,0.0625,29.76,219.1942415052467
3,-0.0285714285714285,89.768,217.69372840296435
3,0.35,959.984,223.93115541637334
3,0.3625,15.552,224.13710819511797
3,-0.2125,34.36,214.6632803728647
12,0.3624999999999999,98.376,234.3761219005254
12,-0.8,29.94,215.22251347727422
12,0.3249999999999999,17.472,233.7582635642915
12,-0.25,36.738,224.28443574203823
12,-0.25,179.94,224.28443574203823
12,0.32,383.64,233.67588245279364
12,0.2799999999999999,56.52,233.0168335608108
9,0.29,6.56,229.76859121533738
9,-0.0625,243.92,223.96072285473863
9,0.48,47.52,232.89907345225583
10,0.43,19.98,233.21293052676702
5,0.43,8.0,227.52458957931844
12,0.32,6.16,233.67588245279364
11,0.02,83.56,227.59534757343266
11,0.3,546.06,232.20868981731252
11,0.02,269.49,227.59534757343266
3,0.3299999999999999,10.9,223.6016309703819
7,0.3625,6.096,228.68778095307684
12,0.28,34.05,233.0168335608108
12,0.2299999999999999,352.38,232.19302244583224
10,0.11,245.98,227.94053939090432
10,0.5,18.94,234.36626608773696
11,-0.7666666666666667,59.913,214.6340526977702
9,0.2799999999999999,391.98,229.60382899234165
9,0.2999999999999999,437.85,229.93335343833309
9,0.4699999999999999,68.62,232.73431122926013
2,0.26,25.02,221.31062721992225
2,0.26,10.71,221.31062721992225
10,0.075,55.984,227.36387161041932
10,0.3374999999999999,14.48,231.6888799640567
10,-0.0249999999999999,142.488,225.71624938046224
8,0.075,14.16,225.08853523143992
8,0.35,79.92,229.6194963638219
12,0.35,590.352,234.17016912178076
9,0.0625,17.088,226.02025064218498
9,-0.1125,98.392,223.13691173976008
3,0.2699999999999999,11.05,222.61305763240767
12,0.26,7.78,232.68730911481939
8,0.33,659.9,229.28997191783048
10,-0.0875,53.04,224.68648548673906
8,0.44,843.9,231.1023563707833
8,0.15,1496.16,226.32425190390774
2,0.05,117.96,217.85062053701236
8,0.41,21.3,230.60806970179615
8,0.27,1040.8,228.30139857985623
8,0.27,29.34,228.30139857985623
6,0.275,19.52,226.10844331237467
9,0.0199999999999999,443.92,225.32001119445323
9,0.35,499.95,230.7571645533116
9,0.34,3.04,230.5924023303159
9,0.25,201.96,229.10954232335453
9,0.25,68.64,229.10954232335453
10,0.21,100.0,229.5881616208614
10,0.06,359.98,227.11672827592577
9,0.48,6.16,232.89907345225583
9,0.1699999999999999,2348.82,227.79144453938886
6,0.3375,13.872,227.13820720609783
6,-0.0499999999999999,273.552,220.75367106501412
8,-0.4166666666666666,815.292,216.9877259341509
2,0.44,234.45,224.276347233845
2,0.06,1256.22,218.01538276000807
2,0.47,17.46,224.77063390283215
9,0.35,10.528,230.7571645533116
12,0.5,152.8,236.6416024667164
9,0.35,82.56,230.7571645533116
9,0.3,284.97,229.93335343833309
3,0.3799999999999999,60.84,224.42544208536046
12,0.1125,1325.76,230.25706632563268
12,0.0625,572.16,229.43325521065412
9,0.35,28.8,230.7571645533116
4,0.26,11.12,223.58596359890169
4,0.44,7.04,226.55168361282443
5,0.4899999999999999,17.94,228.5131629172927
3,0.325,34.76,223.51924985888405
4,0.27,74.45,223.7507258218974
1,0.36,192.22,221.82058126038962
11,0.48,19.44,235.17440983123527
7,0.48,32.4,230.6237370732764
7,0.5,57.9,230.95326151926784
7,0.0,10.56,222.7151503694824
7,0.1764705882352941,1194.165,225.62271901058313
10,0.49,40.99,234.20150386474126
11,0.2699999999999999,2.94,231.71440314832537
12,-0.6666666666666666,45.24,217.419343117217
12,0.125,18.688,230.4630191043773
12,0.325,11.648,233.7582635642915
12,-0.075,112.776,227.16777464446312
12,-0.7,377.45,216.8701357072313
12,0.325,15.936,233.7582635642915
12,-0.25,28.68,224.28443574203823
9,0.35,21.44,230.7571645533116
9,-0.1875,511.056,221.90119506729226
7,0.075,18.656,223.9508670419502
7,-0.7333333333333334,11.088,210.63258734979703
7,0.0625,66.688,223.74491426320554
7,0.0875,99.488,224.15681982069484
6,0.47,14.62,229.32130666079098
6,0.3249999999999999,53.984,226.9322544273532
6,0.3399999999999999,389.97,227.17939776184676
6,0.26,355.36,225.8612999778811
6,0.0625,140.376,222.60724607371583
10,0.35,15.84,231.89483274280133
10,0.3125,8.448,231.27697440656743
1,0.4799999999999999,12.96,223.79772793633813
5,0.1,57.408,222.08743622046003
5,0.08,27.6,221.75791177446862
12,-1.3,38.976,206.98440232748877
7,0.45,20.44,230.1294504042893
7,0.49,109.92,230.7884992962721
9,0.46,6.38,232.56954900626442
9,0.4799999999999999,6.48,232.89907345225583
4,0.45,15.84,226.71644583582014
4,0.2799999999999999,1049.93,223.9154880448931
4,0.26,154.9,223.58596359890169
11,0.3625,98.352,233.23845371103567
7,0.3625,14.32,228.68778095307684
7,0.0999999999999999,129.888,224.36277259943947
7,0.3374999999999999,48.944,228.27587539558755
12,-0.3285714285714285,275.058,222.9898754185005
12,0.34,27.36,234.00540689878505
12,0.46,44.75,235.98255357473357
12,0.2699999999999999,134.99,232.8520713378151
12,0.48,26.4,236.31207802072498
12,0.2599999999999999,542.94,232.68730911481939
5,-0.025,71.088,220.02790843301366
10,-1.5499999999999998,27.396,200.5900103736166
10,-1.75,13.456,197.2947659137024
11,0.375,11.84,233.44440648978033
11,0.4899999999999999,35.88,235.33917205423097
11,0.375,40.752,233.44440648978033
11,-0.1625,139.96,224.58843700376096
12,0.1125,2.624,230.25706632563268
12,-0.3833333333333333,136.53,222.08760610209544
12,0.1625,263.96,231.08087744061123
11,0.29,11.64,232.0439275943168
9,0.3625,40.176,230.96311733205627
5,0.38,79.44,226.7007784643399
5,0.02,357.93,220.76933843649437
5,0.1666666666666666,127.764,223.18585104043143
5,0.3625,2799.944,226.4124445740974
5,0.48,19.44,228.34840069429697
7,0.1124999999999999,36.792,224.5687253781841
3,0.2699999999999999,5.94,222.61305763240767
9,0.2699999999999999,177.55,229.43906676934594
10,0.1799999999999999,619.95,229.09387495187428
10,0.29,29.16,230.9062594048271
10,0.47,57.96,233.87197941874985
10,0.1777777777777777,29.403,229.0572611245419
3,0.26,81.4,222.44829540941197
11,0.2625,8.72,231.5908314810786
11,0.0499999999999999,91.176,228.08963424241978
11,0.1875,159.968,230.35511480861078
9,0.4799999999999999,12.96,232.89907345225583
9,-0.25,331.536,220.87143117356908
9,0.44,899.91,232.240024560273
5,0.125,946.344,222.4993417779493
12,0.18,178.11,231.36921133085372
12,0.2799999999999999,1089.75,233.0168335608108
12,0.4599999999999999,61.06,235.98255357473357
12,0.09,459.92,229.8863513238923
12,0.46,27.52,235.98255357473357
6,0.29,638.82,226.35558664686823
6,0.26,30.69,225.8612999778811
6,0.3399999999999999,25.16,227.17939776184676
6,0.35,13.92,227.3441599848425
1,0.48,19.36,223.79772793633813
1,0.3,19.3,220.83200792241536
12,0.35,38.376,234.17016912178076
3,0.4899999999999999,12.96,226.23782653831327
3,0.38,26.48,224.42544208536046
3,0.0999999999999999,532.72,219.8120998414806
3,0.48,26.72,226.07306431531757
3,0.48,20.04,226.07306431531757
3,0.0099999999999999,795.48,218.32923983451923
3,0.32,21.56,223.4368687473862
12,0.125,249.584,230.4630191043773
12,0.2625,68.112,232.7284996705683
12,-0.15,16.56,225.9320579719953
11,0.4899999999999999,74.95,235.33917205423097
5,-0.52,355.455,211.87217839472606
1,0.5,44.4,224.12725238232954
1,0.4600000000000001,20.65,223.4682034903467
2,0.26,866.4,221.31062721992225
3,0.26,5.56,222.44829540941197
10,-2.7,3.16,181.64235472911005
10,0.3124999999999999,1999.96,231.27697440656743
8,0.2625,46.152,228.17782691260945
11,-0.06,32.985,226.27724978946696
12,0.26,481.32,232.68730911481939
12,0.3374999999999999,6.384,233.96421634303613
8,0.2799999999999999,542.94,228.46616080285193
8,0.36,54.92,229.78425858681763
11,0.1444444444444444,1448.82,229.64572190404593
9,0.0499999999999999,353.88,225.81429786344034
11,0.075,333.576,228.50153979990904
10,0.3375,60.144,231.6888799640567
9,0.2375,85.2,228.9035895446099
2,0.48,3.15,224.93539612582785
2,0.45,22.72,224.4411094568407
9,0.31,14.91,230.0981156613288
9,0.29,1158.12,229.76859121533738
11,0.39,599.99,233.6915498242739
8,0.0999999999999999,23.968,225.50044078892918
4,-0.05,638.288,218.47833468603469
4,0.35,13.208,225.06882360586306
12,0.375,15.528,234.58207467927005
12,0.48,104.85,236.31207802072498
11,0.26,30.48,231.54964092532967
11,0.0999999999999999,112.648,228.91344535739833
4,0.3374999999999999,71.976,224.8628708271184
12,0.27,2.21,232.8520713378151
12,0.48,15.52,236.31207802072498
12,0.45,36.44,235.81779135173787
10,-1.7666666666666666,217.764,197.02016220870956
10,0.1124999999999999,39.072,227.98172994665325
10,-0.7333333333333332,22.638,214.04559191826618
10,0.1124999999999999,95.144,227.98172994665325
4,0.15,12.32,221.77357914594887
4,-0.7000000000000001,4.419,207.7687901913136
9,0.48,35.0,232.89907345225583
9,0.0,72.784,224.9904867484618
9,0.26,97.84,229.27430454635024
9,0.3,51.75,229.93335343833309
9,0.35,46.672,230.7571645533116
9,0.26,1395.54,229.27430454635024
9,0.31,117.36,230.0981156613288
9,0.4600000000000001,18.9,232.56954900626442
9,0.49,77.52,233.06383567525154
8,-0.0142857142857142,421.372,223.6174439546925
7,0.075,575.968,223.9508670419502
7,0.35,10.368,228.48182817433218
3,0.075,15.984,219.40019428399134
5,0.1124999999999999,10.272,222.29338899920467
11,0.0999999999999999,61.792,228.91344535739833
11,-0.1323529411764706,205.9992,225.08514664661567
9,0.3374999999999999,12.192,230.55121177456698
9,0.0999999999999999,87.168,226.6381089784189
9,0.2625,31.744,229.31549510209916
2,-0.1375,132.224,214.7613288558428
3,0.46,105.52,225.74353986932613
3,0.17,91.96,220.96543540245057
3,0.125,1487.976,220.2240053989699
7,0.48,19.44,230.6237370732764
6,-0.0625,11.672,220.5477182862695
11,0.28,279.96,231.87916537132108
11,0.3625,12.912,233.23845371103567
11,0.3374999999999999,17.088,232.8265481535464
11,0.48,93.15,235.17440983123527
11,0.49,11.52,235.33917205423097
5,0.02,238.62,220.76933843649437
5,0.27,7.77,224.8883940113871
5,-0.0375,285.48,219.82195565426903
5,0.3375,19.168,226.00053901660812
5,0.075,26.136,221.67553066297077
9,0.48,419.4,232.89907345225583
9,0.1555555555555555,90.801,227.55345466172838
9,-0.0444444444444444,181.764,224.25821020181422
9,0.4000000000000001,5.56,231.58097566829017
12,0.1799999999999999,581.96,231.36921133085372
12,0.2699999999999999,29.98,232.8520713378151
7,0.3399999999999999,519.96,228.31706595133647
7,0.325,6.264,228.06992261684292
7,0.0,363.92,222.7151503694824
6,-0.6666666666666666,64.2,210.59333398027871
6,-0.7,38.52,210.04412657029303
6,-0.1125,72.6,219.72390717129093
11,0.1,57.568,228.91344535739833
3,0.0399999999999999,83.7,218.82352650350634
9,0.48,32.4,232.89907345225583
9,0.23,47.98,228.78001787736312
11,0.125,415.968,229.3253509148876
11,0.02,304.9,227.59534757343266
11,0.36,80.96,233.19726315528675
11,0.0699999999999999,777.21,228.4191586884112
11,0.48,32.4,235.17440983123527
11,0.0124999999999999,225.568,227.47177590618585
11,0.42,36.6,234.185836493261
11,0.25,715.64,231.38487870233396
11,0.18,795.51,230.231543141364
11,0.5,549.99,235.50393427722668
11,0.4599999999999999,74.76,234.84488538524386
11,0.44,29.22,234.51536093925245
9,0.49,9.64,233.06383567525154
8,-0.0375,33.488,223.23496022273818
8,-0.2125,23.04,220.35162132031326
8,-1.5999999999999996,1.362,197.49086287965864
8,-0.775,14.76,211.08374627680462
9,0.0588235294117647,239.666,225.9596762954954
11,0.15,301.96,229.73725647237686
4,0.3625,7.968,225.2747763846077
5,0.49,109.92,228.5131629172927
5,0.48,19.44,228.34840069429697
5,0.39,11.16,226.8655406873356
